4,92,27.56,7,9.12,80.21,4,27.79,142.94,9,0
5,74,31.31,7,9.12,80.21,4,27.79,142.94,5,0
4,92,27.56,7,9.12,80.21,4,27.79,142.94,6,0
5,74,31.31,4,27.79,142.94,7,9.12,80.21,1,0
5,64,29.95,4,27.79,142.94,7,9.12,80.21,1,1
4,109,23.57,7,9.12,80.21,1,5.9,100,3,1
5,64,29.95,1,5.9,100,1,13.86,97.43,2,1
4,109,28,7,8.71,88.72,7,8.71,88.72,0,1
5,68,26.6,5,32.62,128.21,5,32.62,128.21,8,0
5,55,22.25,5,33.23,128.82,5,32.62,128.21,6,0
7,182,22.18,5,33.23,128.82,5,32.62,128.21,2,0
5,55,22.25,5,33.23,128.82,5,32.62,128.21,11,0
7,182,22.18,5,33.23,128.82,5,32.62,128.21,11,0
5,68,26.6,5,33.23,128.82,5,32.62,128.21,10,0
7,228,21.79,5,33.23,128.82,5,32.62,128.21,9,0
4,143,32.16,5,25.43,121.55,2,21.06,119.84,9,0
4,123,25,5,25.43,121.55,2,21.06,119.84,4,0
4,143,32.16,5,25.43,121.55,2,21.06,119.84,13,0
4,123,25,5,25.43,121.55,2,21.06,119.84,8,0
4,135,31.42,5,25.43,121.55,2,21.06,119.84,15,0
4,123,25,5,25.43,121.55,2,21.06,119.84,8,0
4,135,31.42,5,25.43,121.55,2,21.06,119.84,7,1
0,6,49.5,5,25.43,121.55,5,39.22,128.62,3,2
4,135,31.42,4,36.15,139.01,5,25.43,121.55,4,1
0,6,49.5,4,36.15,139.01,5,25.43,121.55,4,0
1,447,24.53,4,36.15,139.01,5,25.43,121.55,8,0
0,6,49.5,4,36.15,139.01,5,25.43,121.55,7,0
7,196,23.6,4,36.15,139.01,5,25.43,121.55,6,0
0,6,49.5,4,36.15,139.01,5,25.43,121.55,5,1
1,447,24.53,4,36.15,139.01,5,24.27,130.21,5,0
7,196,23.6,4,36.15,139.01,5,24.27,130.21,13,0
1,447,24.53,4,36.15,139.01,5,24.27,130.21,14,0
4,123,25,4,36.15,139.01,5,24.27,130.21,8,1
1,447,24.53,7,7,80.76,2,20.27,131.71,6,2
4,143,32.16,7,7,80.76,1,8.35,105.18,3,2
4,109,23.57,5,26.63,127.61,5,26.63,127.61,10,0
4,109,28,4,33.59,139.25,5,26.63,127.61,3,1
2,43,29.55,4,33.59,139.25,4,33.59,139.25,4,0
4,92,27.56,4,33.59,139.25,5,26.63,127.61,6,0
4,109,28,4,33.59,139.25,5,26.63,127.61,10,1
0,15,33.53,5,26.63,127.61,4,27.17,132.19,2,0
4,92,27.56,5,24.72,127.18,5,26.63,127.61,2,3
0,15,33.53,5,22.96,129.22,2,21.68,122.96,3,0
4,109,23.57,5,22.96,129.22,2,21.68,122.96,7,0
0,6,29.33,5,22.96,129.22,2,21.68,122.96,7,0
4,92,27.56,5,22.96,129.22,2,21.68,122.96,4,1
2,43,29.55,5,22.96,129.22,2,22.01,122.56,3,0
0,15,33.53,5,22.96,129.22,2,22.01,122.56,10,0
4,92,27.56,5,22.96,129.22,2,22.01,122.56,8,0
2,43,29.55,5,22.96,129.22,2,22.01,122.56,5,1
4,109,28,2,12.26,115.65,2,22.01,122.56,12,0
4,109,23.57,2,12.26,115.65,2,22.01,122.56,7,0
2,43,29.55,2,12.26,115.65,2,22.01,122.56,11,0
4,109,28,2,12.26,115.65,2,22.01,122.56,7,1
5,81,21.54,4,29.29,132.02,4,30.25,137.21,9,0
5,47,23.78,4,29.29,132.02,4,30.25,137.21,5,0
5,65,23.24,4,29.29,132.02,4,30.25,137.21,9,0
2,20,32.65,4,29.29,132.02,4,30.25,137.21,4,0
5,47,23.78,4,29.29,132.02,4,30.25,137.21,11,0
2,20,32.65,4,29.29,132.02,4,30.25,137.21,11,0
5,81,21.54,4,29.29,132.02,4,30.25,137.21,14,0
7,218,24.67,4,29.29,132.02,4,30.25,137.21,4,0
5,65,23.24,4,29.29,132.02,4,30.25,137.21,8,1
7,218,24.67,4,29.29,132.02,2,21.68,122.96,9,0
2,20,32.65,4,29.29,132.02,2,21.68,122.96,6,0
7,218,24.67,4,29.29,132.02,2,21.68,122.96,9,0
5,47,23.78,4,29.29,132.02,2,21.68,122.96,4,0
7,218,24.67,4,29.29,132.02,2,21.68,122.96,2,1
5,65,23.24,4,29.29,132.02,4,36.84,131.28,6,1
5,81,21.54,4,29.29,132.02,5,32.79,125.03,9,0
5,47,23.78,4,29.29,132.02,5,32.79,125.03,13,0
5,65,23.24,4,29.29,132.02,5,32.79,125.03,8,0
2,20,32.65,4,29.29,132.02,5,32.79,125.03,7,2
5,81,21.54,4,29.29,132.02,2,15.1,125.62,7,2
4,146,24.91,4,27.03,140.28,4,27.03,140.28,5,0
5,50,32.78,5,23.57,126.5,4,27.03,140.28,6,0
4,146,24.91,5,23.57,126.5,5,39.22,128.62,12,1
5,50,32.78,5,39.22,128.62,4,27.03,140.28,4,0
4,146,24.91,4,27.17,132.19,4,27.03,140.28,4,1
5,50,32.78,5,39.22,128.62,4,27.17,132.19,14,0
7,170,26.31,4,27.17,132.19,5,39.22,128.62,5,0
5,65,22.32,4,27.17,132.19,5,39.22,128.62,7,0
7,170,26.31,4,27.17,132.19,5,39.22,128.62,11,0
2,33,27.66,4,27.17,132.19,5,39.22,128.62,11,0
0,20,38.25,4,27.17,132.19,5,39.22,128.62,12,0
5,65,22.32,5,39.22,128.62,4,27.17,132.19,19,0
4,135,31.42,5,39.22,128.62,4,27.17,132.19,16,0
2,33,27.66,4,27.17,132.19,5,39.22,128.62,11,0
4,146,24.91,4,30.03,133.2,4,27.17,132.19,2,2
4,135,31.42,4,30.03,133.2,5,25.99,125.03,4,0
7,170,26.31,4,30.03,133.2,5,25.99,125.03,11,0
4,135,31.42,4,30.03,133.2,5,25.99,125.03,7,0
4,138,21.46,5,30.88,112.45,1,24.79,109.07,5,0
5,88,36.23,5,30.88,112.45,5,30.88,112.45,6,0
4,138,21.46,1,24.79,109.07,1,24.79,109.07,4,1
5,88,36.23,5,28.31,118.98,5,28.31,118.98,0,0
5,79,31.73,5,28.31,118.98,4,40.75,133.33,2,1
4,110,31.36,4,40.75,133.33,5,30.88,112.45,6,1
5,65,22.32,5,25.78,127.84,5,30.88,112.45,11,0
4,110,31.36,5,25.78,127.84,5,30.88,112.45,7,1
2,29,26.06,5,30.88,112.45,5,27.51,113.87,9,0
4,110,31.36,5,30.88,112.45,5,27.51,113.87,4,0
5,79,31.73,5,30.88,112.45,5,27.51,113.87,6,0
2,29,26.06,5,30.88,112.45,5,27.51,113.87,9,0
5,79,31.73,5,30.88,112.45,4,28.77,134.56,5,1
5,88,36.23,5,30.88,112.45,4,28.77,134.56,7,0
4,110,31.36,5,30.88,112.45,4,28.77,134.56,4,0
0,3,37.33,5,30.88,112.45,4,28.77,134.56,8,0
4,138,21.46,5,30.88,112.45,4,28.77,134.56,9,0
5,79,31.73,5,30.88,112.45,4,28.77,134.56,6,2
4,138,21.46,5,30.88,112.45,2,12.26,115.65,9,0
5,88,36.23,5,30.88,112.45,2,12.26,115.65,13,0
4,143,32.16,4,36.84,131.28,5,29.95,116.91,3,0
4,114,30.54,4,36.84,131.28,5,29.95,116.91,9,0
4,143,32.16,4,36.84,131.28,5,29.95,116.91,7,0
4,114,30.54,4,36.84,131.28,5,29.95,116.91,17,0
7,212,21.91,4,36.84,131.28,5,29.95,116.91,16,0
5,57,24.36,4,36.84,131.28,5,29.95,116.91,9,0
7,174,25.58,4,36.84,131.28,5,29.95,116.91,4,0
5,57,24.36,4,36.84,131.28,5,29.95,116.91,2,0
7,174,25.58,4,36.84,131.28,5,29.95,116.91,9,0
5,57,24.36,4,36.84,131.28,5,29.95,116.91,6,0
7,212,21.91,4,36.84,131.28,5,29.95,116.91,9,0
7,174,25.58,1,25.01,107,4,36.84,131.28,8,1
7,212,21.91,1,25.01,107,4,36.84,131.28,4,0
7,174,25.58,1,25.01,107,4,36.84,131.28,3,1
4,143,32.16,1,25.48,105.18,1,25.01,107,4,0
5,57,24.36,1,25.48,105.18,1,25.01,107,2,0
4,114,30.54,1,25.48,105.18,1,25.01,107,8,0
7,212,21.91,1,25.48,105.18,1,25.01,107,7,0
4,143,32.16,1,25.48,105.18,1,25.01,107,2,1
4,91,24.87,5,28.96,120.58,6,26.89,147.83,6,0
1,245,25.49,5,28.96,120.58,6,26.89,147.83,10,0
4,91,24.87,5,28.96,120.58,6,26.89,147.83,11,0
1,245,25.49,5,28.96,120.58,6,26.89,147.83,9,0
4,91,24.87,5,28.96,120.58,6,26.89,147.83,6,1
1,245,25.49,5,28.96,120.58,4,35.36,147.91,5,1
7,179,22.03,5,28.96,120.58,5,31.71,122.66,7,0
2,19,25.68,5,28.96,120.58,5,31.71,122.66,8,0
7,179,22.03,5,28.96,120.58,5,31.71,122.66,7,0
4,126,22.19,5,28.96,120.58,5,31.71,122.66,8,0
2,19,25.68,5,28.96,120.58,5,31.71,122.66,13,0
4,126,22.19,5,28.96,120.58,5,31.71,122.66,3,0
7,179,22.03,5,28.96,120.58,5,31.71,122.66,3,0
4,91,24.87,5,28.96,120.58,5,31.71,122.66,12,0
2,19,25.68,5,28.96,120.58,5,31.71,122.66,14,0
7,179,22.03,5,28.96,120.58,5,31.71,122.66,5,0
0,7,24.71,5,28.96,120.58,5,31.71,122.66,15,0
4,126,22.19,5,28.96,120.58,5,31.71,122.66,13,1
1,245,25.49,5,31.71,122.66,5,36.93,125.37,9,1
4,126,22.19,4,27.17,132.19,5,36.93,125.37,11,1
2,20,24.6,2,20.5,129.74,5,23.14,121.91,9,0
5,50,21.16,2,20.5,129.74,5,23.14,121.91,15,0
2,20,24.6,2,20.5,129.74,5,23.14,121.91,3,0
5,52,23,2,20.5,129.74,5,23.14,121.91,6,0
5,84,27.72,2,20.5,129.74,5,23.14,121.91,7,0
5,52,23,2,20.5,129.74,5,23.14,121.91,18,0
5,84,27.72,2,20.5,129.74,4,38.44,136.18,9,1
4,133,25.88,4,38.44,136.18,5,23.14,121.91,11,0
5,84,27.72,4,38.44,136.18,5,23.14,121.91,11,0
5,50,21.16,4,38.44,136.18,4,33.59,139.25,3,1
5,84,27.72,4,38.44,136.18,4,33.59,139.25,1,1
2,22,22.54,4,38.44,136.18,4,26.25,138.02,7,0
5,52,23,4,38.44,136.18,4,26.25,138.02,7,0
2,22,22.54,4,26.25,138.02,4,26.25,138.02,23,0
2,20,24.6,4,38.44,136.18,2,21,129.88,4,1
5,50,21.16,2,21,129.88,4,38.44,136.18,5,0
2,20,24.6,4,38.44,136.18,2,21,129.88,7,0
5,50,21.16,4,38.44,136.18,2,21,129.88,10,0
5,52,23,4,38.44,136.18,2,21,129.88,7,2
4,143,32.16,2,22.87,122.43,2,22.87,122.43,2,0
4,114,30.54,2,22.87,122.43,4,36.26,136.91,13,0
4,143,32.16,2,22.87,122.43,4,36.26,136.91,11,0
4,114,30.54,2,22.87,122.43,4,36.26,136.91,8,0
7,170,26.31,2,22.87,122.43,4,36.26,136.91,11,0
5,57,24.36,2,22.87,122.43,4,36.26,136.91,6,0
7,170,26.31,2,22.87,122.43,4,36.26,136.91,9,1
7,174,25.58,4,38.44,136.18,2,22.87,122.43,7,0
4,114,30.54,4,38.44,136.18,4,33.59,139.25,2,1
7,174,25.58,4,38.44,136.18,4,33.59,139.25,4,0
4,114,30.54,4,38.44,136.18,4,33.59,139.25,2,0
5,57,24.36,4,38.44,136.18,4,33.59,139.25,6,0
7,170,26.31,4,38.44,136.18,4,33.59,139.25,12,0
5,57,24.36,4,38.44,136.18,4,33.59,139.25,8,0
4,143,32.16,4,38.44,136.18,4,33.59,139.25,3,1
7,174,25.58,4,38.44,136.18,4,26.25,138.02,7,0
5,57,24.36,4,38.44,136.18,4,26.25,138.02,10,0
7,174,25.58,4,38.44,136.18,4,26.25,138.02,3,1
4,143,32.16,4,26.25,138.02,2,16.58,126.1,10,0
7,170,26.31,4,26.25,138.02,2,16.58,126.1,6,1
1,245,25.49,5,28.31,118.98,5,30.88,112.45,9,0
4,91,24.87,5,30.88,112.45,4,21.74,132.06,8,1
1,245,25.49,5,28.31,118.98,4,21.74,132.06,7,1
4,91,24.87,5,28.31,118.98,5,27.51,113.87,14,0
5,73,31.23,5,27.51,113.87,5,27.51,113.87,10,0
1,245,25.49,5,28.31,118.98,5,27.51,113.87,10,0
5,73,31.23,5,28.31,118.98,5,27.51,113.87,4,0
5,53,34.47,5,28.31,118.98,5,27.51,113.87,5,0
5,73,31.23,5,28.31,118.98,5,27.51,113.87,11,0
7,179,22.03,5,28.31,118.98,5,27.51,113.87,2,0
4,126,22.19,5,28.31,118.98,5,27.51,113.87,6,0
7,179,22.03,5,28.31,118.98,5,27.51,113.87,3,0
5,73,31.23,5,28.31,118.98,4,40.75,133.33,4,1
5,53,34.47,4,40.75,133.33,5,27.51,113.87,4,0
4,126,22.19,4,40.75,133.33,5,27.51,113.87,10,0
7,179,22.03,4,31.48,133.06,5,27.51,113.87,2,1
5,53,34.47,4,31.48,133.06,4,40.75,133.33,14,0
7,179,22.03,4,31.48,133.06,4,40.75,133.33,8,0
7,199,25.1,4,40.3,148.29,4,40.75,133.33,7,0
1,353,18.96,4,40.3,148.29,4,40.75,133.33,6,0
7,199,25.1,4,40.3,148.29,4,40.75,133.33,6,0
1,353,18.96,4,35.36,147.91,4,40.3,148.29,0,1
7,150,22.65,4,35.36,147.91,4,40.75,133.33,8,0
2,27,26.25,4,35.36,147.91,4,40.75,133.33,10,0
7,150,22.65,4,35.36,147.91,4,40.75,133.33,7,0
7,219,26.22,4,35.36,147.91,4,40.75,133.33,15,0
2,27,26.25,4,35.36,147.91,4,40.75,133.33,12,0
7,219,26.22,4,35.36,147.91,4,40.75,133.33,12,0
2,27,26.25,4,35.36,147.91,4,40.75,133.33,13,0
7,199,25.1,4,35.36,147.91,4,40.75,133.33,13,0
1,353,18.96,4,35.36,147.91,4,40.75,133.33,7,0
7,150,22.65,4,35.36,147.91,4,40.75,133.33,11,0
5,87,26.55,4,35.36,147.91,4,40.75,133.33,15,0
7,199,25.1,4,35.36,147.91,4,40.75,133.33,13,0
7,150,22.65,4,35.36,147.91,4,40.75,133.33,24,0
5,87,26.55,4,35.36,147.91,4,40.75,133.33,19,0
1,353,18.96,4,35.36,147.91,4,40.75,133.33,13,0
5,87,26.55,4,35.36,147.91,4,40.75,133.33,17,0
4,127,17.44,5,29.11,115.82,2,22.87,122.43,8,0
4,103,21.77,5,29.11,115.82,2,22.87,122.43,2,0
4,127,17.44,2,22.87,122.43,2,22.87,122.43,14,0
4,103,21.77,5,29.11,115.82,2,22.87,122.43,4,1
4,137,24.96,5,29.11,115.82,4,32.76,133.59,5,0
5,74,27.7,5,29.11,115.82,4,32.76,133.59,10,0
4,137,24.96,5,29.11,115.82,4,32.76,133.59,13,0
7,150,22.83,5,29.11,115.82,4,32.76,133.59,5,0
5,74,27.7,5,29.11,115.82,6,30.14,150.48,3,1
4,103,21.77,5,29.11,115.82,6,30.14,150.48,17,0
5,74,27.7,5,29.11,115.82,6,30.14,150.48,13,0
7,150,22.83,5,29.11,115.82,6,30.14,150.48,16,0
4,127,17.44,5,29.11,115.82,6,30.14,150.48,12,0
4,137,24.96,5,29.11,115.82,6,30.14,150.48,4,0
4,103,21.77,5,29.11,115.82,4,26.23,131.86,6,1
7,150,22.83,4,26.23,131.86,5,29.11,115.82,16,1
4,137,24.96,5,29.11,115.82,5,29.11,115.82,15,0
5,74,27.7,5,29.11,115.82,5,26.46,125.96,9,1
4,127,17.44,5,29.11,115.82,2,11.33,115.9,6,1
2,20,34.75,5,31.71,122.66,4,35.21,142.4,6,0
4,110,22.63,5,31.71,122.66,4,35.21,142.4,3,0
2,20,34.75,5,31.71,122.66,4,35.21,142.4,2,0
5,68,26.6,5,31.71,122.66,4,35.21,142.4,15,0
2,20,34.75,5,31.71,122.66,4,35.21,142.4,16,0
4,110,22.63,5,31.71,122.66,4,35.21,142.4,4,0
7,182,22.18,5,31.71,122.66,4,35.21,142.4,3,0
5,73,30.23,4,35.21,142.4,4,35.21,142.4,7,0
2,20,34.75,5,30.18,123.52,5,31.71,122.66,7,1
5,73,30.23,5,30.18,123.52,5,31.71,122.66,11,0
7,228,21.79,5,30.18,123.52,5,31.71,122.66,8,0
7,182,22.18,5,30.18,123.52,5,31.71,122.66,5,0
7,228,21.79,5,30.18,123.52,5,31.71,122.66,4,1
5,68,26.6,5,30.18,123.52,5,25.88,129.01,7,0
7,228,21.79,5,30.18,123.52,5,25.88,129.01,7,1
5,68,26.6,5,30.18,123.52,5,26.82,125.88,4,1
7,182,22.18,5,30.18,123.52,6,21.23,140.04,8,0
4,110,22.63,5,30.18,123.52,6,21.23,140.04,9,1
7,182,22.18,1,8.85,98.76,5,30.18,123.52,2,2
4,110,22.63,7,5.3,67.64,2,20.81,117.6,7,1
7,158,23.25,4,23.4,130.79,4,31.68,133.91,5,0
7,162,22.54,4,31.68,133.91,4,31.68,133.91,8,0
7,158,23.25,4,23.4,130.79,4,31.68,133.91,7,0
7,162,22.54,4,23.4,130.79,4,31.68,133.91,12,1
2,40,25.85,4,24.94,131.03,4,31.68,133.91,9,0
4,93,21.15,4,24.94,131.03,4,31.68,133.91,8,0
4,107,30.26,4,31.68,133.91,4,24.94,131.03,7,0
2,40,25.85,4,31.68,133.91,4,24.94,131.03,12,0
0,10,49.6,4,24.94,131.03,4,31.68,133.91,5,0
4,107,30.26,0,35.25,164.35,5,26.88,124.37,4,2
5,80,24.2,0,35.25,164.35,5,26.88,124.37,5,0
4,107,30.26,5,26.88,124.37,5,26.88,124.37,8,0
7,162,22.54,0,35.25,164.35,5,26.88,124.37,3,0
4,93,21.15,0,35.25,164.35,5,26.88,124.37,14,0
7,158,23.25,0,35.25,164.35,5,26.88,124.37,6,0
4,93,21.15,0,35.25,164.35,5,26.88,124.37,3,0
7,158,23.25,0,35.25,164.35,5,26.88,124.37,12,0
4,93,21.15,0,35.25,164.35,5,26.88,124.37,13,0
5,80,24.2,5,26.88,124.37,5,26.88,124.37,6,0
4,143,32.16,5,31.71,122.66,2,22.87,122.43,4,0
5,77,22.37,5,31.71,122.66,2,22.87,122.43,11,0
4,143,32.16,5,31.71,122.66,5,31.71,122.66,7,0
5,77,22.37,5,31.71,122.66,2,22.87,122.43,5,0
2,27,28.62,1,21.38,111.12,5,31.71,122.66,1,1
4,109,23.57,5,31.73,127.09,1,21.38,111.12,8,1
2,27,28.62,5,31.73,127.09,2,22.87,122.43,11,0
4,109,23.57,5,31.73,127.09,2,19.46,113.56,2,2
7,218,24.67,6,20.89,141.31,2,22.87,122.43,1,1
4,109,23.57,2,22.87,122.43,2,19.62,123.02,4,0
7,218,24.67,2,22.87,122.43,2,19.62,123.02,8,0
4,109,23.57,2,22.87,122.43,2,19.62,123.02,7,0
7,218,24.67,2,22.87,122.43,2,19.62,123.02,5,0
2,27,28.62,2,22.87,122.43,2,19.62,123.02,13,0
5,77,22.37,2,22.87,122.43,2,19.62,123.02,9,1
7,218,24.67,6,19.84,145.41,2,22.87,122.43,6,0
5,77,22.37,2,22.87,122.43,6,19.84,145.41,10,0
4,143,32.16,6,19.84,145.41,2,22.87,122.43,14,0
2,27,28.62,2,22.87,122.43,6,19.84,145.41,14,1
4,143,32.16,1,8.33,110.88,6,19.84,145.41,6,0
7,212,21.91,5,25.99,125.03,5,39.22,128.62,2,1
5,88,36.23,5,39.22,128.62,5,39.22,128.62,5,0
7,212,21.91,5,39.22,128.62,4,27.03,140.28,10,0
5,88,36.23,5,39.22,128.62,4,27.03,140.28,5,0
7,216,25.88,5,39.22,128.62,4,27.03,140.28,7,0
5,88,36.23,4,27.03,140.28,4,27.03,140.28,12,0
2,21,20.9,5,39.22,128.62,4,27.03,140.28,3,0
7,157,28.45,5,26.12,129.8,4,36.15,139.01,5,2
2,21,20.9,5,26.12,129.8,4,36.15,139.01,1,0
7,157,28.45,5,26.12,129.8,4,36.15,139.01,3,1
4,101,24.58,5,26.12,129.8,2,19,128.92,6,0
7,228,21.79,5,26.12,129.8,2,19,128.92,2,0
7,216,25.88,5,26.12,129.8,2,19,128.92,5,0
7,228,21.79,5,26.12,129.8,2,19,128.92,18,0
7,212,21.91,5,26.12,129.8,5,26.12,129.8,3,0
7,216,25.88,5,26.12,129.8,2,19,128.92,3,0
7,157,28.45,5,26.12,129.8,2,14.38,121.92,5,1
7,216,25.88,5,26.12,129.8,2,12.26,115.65,4,1
7,212,21.91,5,26.12,129.8,2,12.26,115.65,4,1
1,245,25.49,5,29.86,123.08,5,24.27,124.19,5,1
0,16,30,5,29.86,123.08,5,24.27,124.19,3,0
1,245,25.49,5,29.86,123.08,5,24.27,124.19,5,0
0,16,30,5,29.86,123.08,5,24.27,124.19,9,0
4,126,22.19,5,29.86,123.08,5,24.27,124.19,3,0
5,81,29.7,5,29.86,123.08,5,24.27,124.19,8,0
7,179,22.03,5,29.86,123.08,5,24.27,124.19,6,0
5,73,31.23,5,29.86,123.08,5,24.27,124.19,5,0
7,179,22.03,5,29.86,123.08,5,24.27,124.19,8,1
5,53,34.47,5,29.86,123.08,2,21.68,122.96,6,0
7,179,22.03,5,29.86,123.08,2,21.68,122.96,7,0
5,53,34.47,5,29.86,123.08,2,21.68,122.96,6,0
7,179,22.03,5,29.86,123.08,2,21.68,122.96,1,1
5,73,31.23,2,21.68,122.96,4,27.64,142.57,17,0
4,126,22.19,5,31.36,125.21,2,21.68,122.96,6,1
5,73,31.23,5,31.36,125.21,4,27.64,142.57,2,1
5,53,34.47,5,31.36,125.21,1,19.3,109.34,9,1
5,73,31.23,2,16.83,132.89,1,19.3,109.34,10,1
4,126,22.19,2,16.83,132.89,1,9.54,92.1,4,0
1,245,25.49,2,16.83,132.89,1,9.54,92.1,13,0
4,96,28.78,5,25.43,121.55,4,36.26,136.91,9,0
2,34,23.67,5,25.43,121.55,5,25.43,121.55,1,0
4,103,26.13,5,25.43,121.55,4,36.26,136.91,8,1
4,96,28.78,4,36.26,136.91,4,36.26,136.91,4,0
5,48,22.47,4,33.59,139.25,4,36.26,136.91,1,0
2,34,23.67,4,33.59,139.25,4,33.59,139.25,12,1
5,70,26.61,5,28.75,112.74,5,28.75,112.74,0,0
4,96,28.78,5,28.75,112.74,4,36.26,136.91,9,0
5,70,26.61,5,28.75,112.74,4,36.26,136.91,11,0
4,96,28.78,5,28.75,112.74,4,36.26,136.91,5,0
5,70,26.61,5,28.75,112.74,4,36.26,136.91,3,0
4,103,26.13,5,28.75,112.74,4,36.26,136.91,7,0
4,135,31.42,5,28.75,112.74,4,36.26,136.91,2,0
4,103,26.13,5,28.75,112.74,4,36.26,136.91,7,0
4,135,31.42,5,28.75,112.74,4,36.26,136.91,9,0
5,48,22.47,5,28.75,112.74,5,28.75,112.74,20,0
5,70,26.61,2,16.58,126.1,5,28.75,112.74,8,1
2,34,23.67,5,28.75,112.74,5,28.75,112.74,12,0
7,169,25.9,2,22.31,114.71,4,27.03,140.28,4,0
5,50,32.78,2,22.31,114.71,4,27.03,140.28,23,0
2,20,32.65,2,22.31,114.71,4,27.03,140.28,15,1
5,50,32.78,5,25.29,123.14,4,32.43,147.35,3,1
2,20,32.65,5,25.29,123.14,4,32.43,147.35,7,0
7,218,24.67,5,25.29,123.14,4,32.43,147.35,3,0
5,65,23.24,5,25.29,123.14,4,32.43,147.35,9,0
7,218,24.67,5,25.29,123.14,4,32.43,147.35,12,0
7,169,25.9,5,25.29,123.14,4,32.43,147.35,7,0
5,50,32.78,5,25.29,123.14,4,32.43,147.35,16,0
5,80,24.2,5,25.29,123.14,4,32.76,133.59,3,2
5,65,23.24,5,24.53,125.69,4,32.43,147.35,10,1
5,80,24.2,5,24.53,125.69,4,32.43,147.35,2,0
2,20,32.65,5,24.53,125.69,4,32.43,147.35,4,0
5,80,24.2,5,24.53,125.69,4,32.43,147.35,6,0
7,218,24.67,5,24.53,125.69,4,32.43,147.35,9,0
5,80,24.2,5,24.53,125.69,1,18.16,110.52,10,1
2,20,32.65,5,24.53,125.69,1,18.16,110.52,13,0
7,169,25.9,5,24.53,125.69,1,18.16,110.52,5,1
5,50,32.78,5,24.53,125.69,7,4.32,72.97,8,1
5,64,19.96,5,27.23,120.3,1,21.7,110.7,8,0
4,146,24.91,5,27.23,120.3,1,21.7,110.7,1,0
5,64,19.96,5,27.23,120.3,5,29.27,126.45,1,2
4,146,24.91,5,27.23,120.3,5,27.23,120.3,6,0
5,64,19.96,5,25.88,129.01,5,25.88,129.01,4,1
5,52,31.86,5,27.23,120.3,4,29.29,132.02,5,0
7,156,22.38,5,27.23,120.3,4,29.29,132.02,12,0
5,52,31.86,5,27.23,120.3,1,24.15,106.5,9,1
7,156,22.38,5,27.23,120.3,1,24.15,106.5,3,0
2,29,28.17,5,27.23,120.3,1,24.15,106.5,6,0
7,156,22.38,5,27.23,120.3,1,24.15,106.5,7,1
2,29,28.17,5,27.23,120.3,2,22.8,124.65,4,1
5,52,31.86,2,22.8,124.65,2,14.38,121.92,2,0
2,29,28.17,2,22.8,124.65,2,14.38,121.92,9,0
5,64,19.96,2,22.8,124.65,2,14.38,121.92,13,0
5,52,31.86,2,22.8,124.65,2,14.38,121.92,6,0
4,146,24.91,4,21.24,137.38,2,14.38,121.92,21,1
7,156,22.38,4,21.24,137.38,2,22.8,124.65,9,0
4,146,24.91,4,21.24,137.38,2,22.8,124.65,14,0
4,139,27.35,6,25.62,145.25,4,28.77,134.56,4,0
5,64,29.56,6,25.62,145.25,4,28.77,134.56,13,0
4,139,27.35,6,25.62,145.25,4,28.77,134.56,12,0
7,170,26.31,6,25.62,145.25,4,28.77,134.56,6,0
5,74,27.7,6,25.62,145.25,6,25.62,145.25,11,0
4,131,26.13,6,25.62,145.25,4,28.77,134.56,10,0
5,74,27.7,6,25.62,145.25,4,28.77,134.56,4,1
2,21,25.23,1,25.01,107,4,28.77,134.56,10,0
5,74,27.7,1,25.01,107,4,28.77,134.56,10,0
5,64,29.56,1,25.01,107,4,28.77,134.56,11,0
4,131,26.13,1,25.01,107,4,28.77,134.56,5,0
7,170,26.31,1,25.01,107,4,28.77,134.56,11,1
4,131,26.13,4,28.77,134.56,5,31.96,117.93,5,1
2,21,25.23,5,29.81,125.48,5,31.96,117.93,12,0
5,74,27.7,5,31.96,117.93,5,29.81,125.48,4,0
4,139,27.35,5,31.96,117.93,5,29.81,125.48,7,0
4,131,26.13,5,31.96,117.93,5,29.81,125.48,14,0
7,170,26.31,5,29.81,125.48,5,31.96,117.93,9,1
4,139,27.35,5,25.63,120.48,1,21.66,104.55,10,1
7,170,26.31,5,25.63,120.48,1,21.66,104.55,7,1
4,132,26.06,4,40.3,148.29,5,27.04,122.82,3,0
7,162,22.54,4,40.3,148.29,5,27.04,122.82,1,0
4,132,26.06,4,40.3,148.29,4,23.4,130.79,9,1
7,162,22.54,4,40.3,148.29,4,23.4,130.79,18,0
7,158,23.25,4,40.3,148.29,4,23.4,130.79,5,0
5,70,27.95,4,40.3,148.29,4,23.4,130.79,2,1
7,158,23.25,4,40.3,148.29,4,40.75,133.33,5,0
5,70,27.95,4,40.3,148.29,4,40.75,133.33,3,0
7,158,23.25,4,40.3,148.29,4,40.75,133.33,6,0
5,79,31.73,4,40.3,148.29,4,40.75,133.33,7,0
5,80,23.57,4,40.3,148.29,4,40.75,133.33,4,0
5,79,31.73,4,40.3,148.29,4,40.75,133.33,7,1
5,80,23.57,5,29.34,121.62,4,40.3,148.29,31,0
5,79,31.73,5,29.34,121.62,4,40.3,148.29,5,0
4,132,26.06,5,29.34,121.62,4,40.3,148.29,5,0
7,162,22.54,4,35.36,147.91,5,29.34,121.62,10,1
7,158,23.25,4,35.36,147.91,5,29.34,121.62,11,0
5,79,31.73,4,35.36,147.91,5,29.34,121.62,16,0
